LAM MK;xPos;yPos;Street;Nr;Suffix
377818;173856,107;174290,971;Arendstraat;1;
4798620;173860,607;174284,564;Arendstraat;3;
4798622;173865,944;174280,093;Arendstraat;5;
4798623;173870,043;174275,955;Arendstraat;7;
4798625;173874,818;174271,001;Arendstraat;9;
4798627;173880,266;174267,608;Arendstraat;11;
377817;173885,313;174263,139;Arendstraat;13;
4786665;174117,229;174680,83;Blauwputgang;1;
4786667;174115,13;174686,691;Blauwputgang;3;
1521179;174113;174689;Blauwputgang;4;
1521182;174126,537;174691,676;Blauwputgang;5;
1521186;174125,149;174695,341;Blauwputgang;6;
1521183;174120,795;174692,639;Blauwputgang;7;
1521187;174122,381;174690,363;Blauwputgang;8;
1521180;174124,342;174685,719;Blauwputgang;9;
1521177;174125,775;174683,021;Blauwputgang;10;
4786663;174128,246;174677,853;Blauwputgang;11;
1186806;173806,476;174396,587;Bogaardenstraat;1;
379743;173799,41;174380,03;Bogaardenstraat;2;
3975713;173807,802;174371,197;Bogaardenstraat;4;
4792991;173825,255;174389,278;Bogaardenstraat;5;
3010612;173822;174363;Bogaardenstraat;6;
3941075;173847,444;174369,554;Bogaardenstraat;11;
3010616;173830,9;174356,423;Bogaardenstraat;12;
4068748;173858,09;174362,931;Bogaardenstraat;13;
3010618;173836,142;174351,961;Bogaardenstraat;14;
379741;173864,213;174358,191;Bogaardenstraat;15;
1186807;173842,058;174348,061;Bogaardenstraat;16;
379742;173848,767;174342,965;Bogaardenstraat;18;
379738;173918,858;174307,445;Bogaardenstraat;21;
379739;173893,072;174304,558;Bogaardenstraat;22;
4792987;173924,695;174306,013;Bogaardenstraat;23;
3010624;173897,235;174300,724;Bogaardenstraat;24;
379737;173929,012;174299,399;Bogaardenstraat;25;
3923566;173903,017;174297,937;Bogaardenstraat;26;
3010626;173934;174294;Bogaardenstraat;27;
3010628;173917,047;174285,707;Bogaardenstraat;28;
6386665;173952,182;174281,052;Bogaardenstraat;31;
5448;173958,65;174280,307;Bogaardenstraat;33;
4804070;173965,841;174275,554;Bogaardenstraat;35;
4127959;173969,375;174272,913;Bogaardenstraat;37;
3010640;173973,885;174269,541;Bogaardenstraat;39;
3010644;173978,11;174265,966;Bogaardenstraat;41;
4804074;173983,798;174261,335;Bogaardenstraat;43;
3010646;173987,698;174257,841;Bogaardenstraat;45;
235702;173990,705;174255,606;Bogaardenstraat;47;
3010652;173994,402;174249,959;Bogaardenstraat;49;
3010658;173999,521;174245,937;Bogaardenstraat;51;
4211931;174003,746;174243,621;Bogaardenstraat;53;
3010659;174008,499;174239,802;Bogaardenstraat;55;
3010663;174011,424;174237,365;Bogaardenstraat;57;
