Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
MECHELEN - FH02;Units lu diff;10978;BL0204;5.0;425236;10978;;;;Onze-Lieve-Vrouwestraat;123;;C;;2019-03-04 17:10:14;Andreas Versteeven;MDU;1;7;0;2;2;0;0;2;N;N;BUILDING template
MECHELEN - FH02;Units bu diff;10978;BL0204;5.0;425236;10978;;;;Onze-Lieve-Vrouwestraat;123;;C;;2019-03-04 17:10:14;Andreas Versteeven;MDU;1;7;0;2;2;0;0;2;N;N;BUILDING template
MECHELEN - FH02;Units lu diff;10986;BL0232;6.0;425239;10986;;;;Hendrik Speecqvest;2;;C;;2020-08-04;Andreas Versteeven;MDU;1;6;1;8;2;5;1;8;N;N;BUILDING template
MECHELEN - FH02;Units bu diff;10986;BL0232;6.0;425239;10986;;;;Hendrik Speecqvest;2;;C;;2020-08-04;Andreas Versteeven;MDU;1;6;1;8;2;5;1;8;N;N;BUILDING template
MECHELEN - FH02;Units lu diff;1492144;BL0225;1.0;7092697;1492144;35331769;Stationsstraat 60_Vaartdijk 91-92-93-94-95;Stationsstraat 60_Vaartdijk 91-92-93-94-95;Vaartdijk;91;;XA;;2020-08-14;Wim Lambrechts;MDU;0;15;1;16;0;28;1;29;N;N;BUILDING template
MECHELEN - FH02;Units total diff;1492144;BL0225;1.0;7092697;1492144;35331769;Stationsstraat 60_Vaartdijk 91-92-93-94-95;Stationsstraat 60_Vaartdijk 91-92-93-94-95;Vaartdijk;91;;XA;;2020-08-14;Wim Lambrechts;MDU;0;15;1;16;0;28;1;29;N;N;BUILDING template
MECHELEN - FH02;Units bu diff;3037286;BL0220;2.0;431564;3037286;;;;Hoogstraat;43;;D;;2020-08-05;Andreas Versteeven;MDU;1;3;1;5;0;3;0;3;Y;Y;BUILDING template
MECHELEN - FH02;Units total diff;3037286;BL0220;2.0;431564;3037286;;;;Hoogstraat;43;;D;;2020-08-05;Andreas Versteeven;MDU;1;3;1;5;0;3;0;3;Y;Y;BUILDING template
MECHELEN - FH02;Units su diff;3037286;BL0220;2.0;431564;3037286;;;;Hoogstraat;43;;D;;2020-08-05;Andreas Versteeven;MDU;1;3;1;5;0;3;0;3;Y;Y;BUILDING template
MECHELEN - FH02;Units lu diff;3037314;BL0221;2.0;431579;3037314;;;;Hoogstraat;75;;D;;2018-09-13;Hidde Kiekens;MDU;1;1;0;2;1;2;0;3;Y;Y;BUILDING template
MECHELEN - FH02;Units total diff;3037314;BL0221;2.0;431579;3037314;;;;Hoogstraat;75;;D;;2018-09-13;Hidde Kiekens;MDU;1;1;0;2;1;2;0;3;Y;Y;BUILDING template
