OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
822348,"EVERE - FH04","BUILDING template",1015910,,1015910,"H. Van Hammestraat - Rue H. Van Hamme",1,,,,,
822349,"EVERE - FH04","BUILDING template",1109236,,1109236,"G. Van Leeuwlaan - Avenue Guillaume Van Leeuw",92,,,,,
822350,"EVERE - FH04","BUILDING template",1109238,,1109238,"Sint-Vincentiusstraat - Rue Saint-Vincent",132,,,,,
822351,"EVERE - FH04","BUILDING template",1109239,,1109239,"Sint-Vincentiusstraat - Rue Saint-Vincent",130,,,,,
822352,"EVERE - FH04","BUILDING template",1109240,,1109240,"Sint-Vincentiusstraat - Rue Saint-Vincent",116,,,,,
822353,"EVERE - FH04","BUILDING template",1109242,,1109242,"Sint-Vincentiusstraat - Rue Saint-Vincent",122,,,,,
822354,"EVERE - FH04","BUILDING template",1109243,,1109243,"Sint-Vincentiusstraat - Rue Saint-Vincent",124,,,,,
822355,"EVERE - FH04","BUILDING template",1109244,,1109244,"Haachtsesteenweg - Chaussee de Haecht",1083,,,,,
822356,"EVERE - FH04","BUILDING template",1109245,,1109245,"Haachtsesteenweg - Chaussee de Haecht",1061,,,,,
822357,"EVERE - FH04","BUILDING template",1109247,,1109247,"Haachtsesteenweg - Chaussee de Haecht",1113,,,,,
822358,"EVERE - FH04","BUILDING template",1109249,,1109249,"Haachtsesteenweg - Chaussee de Haecht",1085,,,,,
822359,"EVERE - FH04","BUILDING template",1109253,,1109253,"Vliegpleinstraat -Rue Plaine d Aviation",65,,,,,
822360,"EVERE - FH04","BUILDING template",1109254,,1109254,"Vliegpleinstraat -Rue Plaine d Aviation",81,,,,,
822361,"EVERE - FH04","BUILDING template",1109256,,1109256,"Vliegpleinstraat -Rue Plaine d Aviation",79,,,,,
822362,"EVERE - FH04","BUILDING template",1126334,,1126334,"Carlistraat - Rue Carli",5,,,,,
822363,"EVERE - FH04","BUILDING template",1127287,,1127287,"P. Mattheussensstraat - Rue Pierre Mattheussens",2,,,,,
822364,"EVERE - FH04","BUILDING template",1129015,,1129015,"W. Van Perckstraat - Rue Willebrord Van Perck",120,,,,,
822365,"EVERE - FH04","BUILDING template",1129018,,1129018,"Haachtsesteenweg - Chaussee de Haecht",819,,,,,
822366,"EVERE - FH04","BUILDING template",1129025,,1129025,"Fr. Van Cutsemstraat - Rue Fr. Van Cutsem",112,,,,,
822367,"EVERE - FH04","BUILDING template",1129026,,1129026,"Picardiestraat - Rue Picardie",21,,,,,
822368,"EVERE - FH04","BUILDING template",1129036,,1129036,"Haachtsesteenweg - Chaussee de Haecht",1163,,,,,
822369,"EVERE - FH04","BUILDING template",1129038,,1129038,"Goede Herderstraat - Rue du Bon Pasteur",51,,,,,
822370,"EVERE - FH04","BUILDING template",1171917,,1171917,"Frans Pepermansstraat - Rue Frans Pepermans",24,,,,,
822371,"EVERE - FH04","BUILDING template",1182778,,1182778,"Edward Dekosterstraat - Rue Edouard Dekoster",30,,,,,
822372,"EVERE - FH04","BUILDING template",1184661,,1184661,"Herlevingslaan - Avenue du Renouveau",28,,,,,
822373,"EVERE - FH04","BUILDING template",1194201,,1194201,"P. Van Obberghenstraat - Rue P. Van Obberghen",22,,,,,
822374,"EVERE - FH04","BUILDING template",1218639,,1218639,"H. Van Hoordestraat - Rue H. Van Hoorde",9,,,,,
822375,"EVERE - FH04","BUILDING template",1267496,,1267496,"P. Van Obberghenstraat - Rue P. Van Obberghen",35,,,,,
822376,"EVERE - FH04","BUILDING template",1268240,,1268240,"Fr. Van Cutsemstraat - Rue Fr. Van Cutsem",58,,,,,
822377,"EVERE - FH04","BUILDING template",1268668,,1268668,"H. Van Hammestraat - Rue H. Van Hamme",44,,,,,
822378,"EVERE - FH04","BUILDING template",1277708,,1277708,"Frans Pepermansstraat - Rue Frans Pepermans",50,,,,,
